"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","CUIDADOS DE LA INFLUENZA https://t.co/PLXuqdeMcm",FALSE,0,NA,2019-03-08 18:40:17,FALSE,NA,"1104089470234779654",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","15juber",0,FALSE,FALSE,NA,NA
"3","@jos_90 No infatti mi sto moderando per evitare, magari è un po' di influenza intestinale (mi è mancata solo lei qu… https://t.co/zvpXNhumrH",FALSE,1,"jos_90",2019-03-08 18:39:52,TRUE,"1104086350704173056","1104089366702575616","39432162","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lauraboreale",0,FALSE,FALSE,NA,NA
"4","Bronchitis, sinus infection, double ear infection. Boo.

But yay to no Influenza!",FALSE,0,NA,2019-03-08 18:38:44,FALSE,NA,"1104089080583897089",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","klynn75",0,FALSE,FALSE,NA,NA
"5","No puedo ir a marchar porque tengo influenza. Culpo al patriarcado",FALSE,0,NA,2019-03-08 18:38:38,FALSE,NA,"1104089054797287426",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","maarteta",0,FALSE,FALSE,NA,NA
"6","@ilpopulista_ @braveheartmmt Il problema non è lei e la sua evidente ""illuminazione"", ma l'influenza su quei 200'00… https://t.co/LlSQSRktKZ",FALSE,0,"ilpopulista_",2019-03-08 18:37:45,TRUE,"1104088169081905156","1104088835355488256","839767291835334656","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Steve_Gary",0,FALSE,FALSE,NA,NA
"9","El Senasa alerta por brote de influenza equina en el país https://t.co/8eHIjDI6Dp",FALSE,0,NA,2019-03-08 18:36:31,FALSE,NA,"1104088522066198529",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","MendozaViquii",0,FALSE,FALSE,NA,NA
"10","El secretario de Salud, @CantuCuevas recomendó mantener las medidas básicas de higiene, evitar cambios bruscos de t… https://t.co/6Be3CZ59LB",FALSE,0,NA,2019-03-08 18:36:02,TRUE,NA,"1104088402738073600",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rf_morelos",0,FALSE,FALSE,NA,NA
"11","Been sick with influenza a all week and all I want is some ocharleys potato soup and rolls",FALSE,0,NA,2019-03-08 18:35:24,FALSE,NA,"1104088243010789376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","laurenkink98",0,FALSE,FALSE,NA,NA
"12","@RVA_dave @thehill My second point...mmr vaccine is ineffective and pre vaccine era killed far less people than inf… https://t.co/EUkcUn8mBr",FALSE,0,"RVA_dave",2019-03-08 18:34:55,TRUE,"1104084794017746945","1104088118695772161","806677204046376960","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","fart_cow",0,FALSE,FALSE,NA,NA
"14","ogni volta che una donna prende consapevolezza di se e guarisce le sue ferite , qualcosa di magico succede ,  che i… https://t.co/msOfBS61v1",FALSE,0,NA,2019-03-08 18:32:04,TRUE,NA,"1104087401360777216",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","eleonoradamizia",0,FALSE,FALSE,NA,NA
"15","Ya suman 12 decesos por influenza en Morelos: SS https://t.co/PiZvNoh7u5 https://t.co/JrGjA1Zf8j",FALSE,0,NA,2019-03-08 18:31:35,FALSE,NA,"1104087279386136577",NA,"<a href=""https://www.echobox.com"" rel=""nofollow"">Echobox Social</a>","UniondeMorelos",2,FALSE,FALSE,NA,NA
"16","#Laguna <U+0001F927><U+0001F637><U+0001F489> Más de 70 mil dosis de influenza se han aplicado en la comarca lagunera, no se tiene registro de un sól… https://t.co/bU97pwUxBY",FALSE,0,NA,2019-03-08 18:29:22,TRUE,NA,"1104086722621521920",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","NoticiasSol",0,FALSE,FALSE,NA,NA
"19","Cool new study in @mbiojounral using network analysis to discover new host factors important for influenza virus re… https://t.co/IWchGMbEuB",FALSE,0,NA,2019-03-08 18:25:10,TRUE,NA,"1104085667599056901",NA,"<a href=""http://twuffer.com"" rel=""nofollow"">Twuffer</a>","nickwohlge",0,FALSE,FALSE,NA,NA
"22","At least 3,000 people in the U.S. die from each year from influenza. To protect yourself and your loved ones, be su… https://t.co/ykpkcC4W22",FALSE,0,NA,2019-03-08 18:24:10,TRUE,NA,"1104085416305745922",NA,"<a href=""https://recurpost.com"" rel=""nofollow"">RecurPost - Social Scheduler App</a>","medpost",0,FALSE,FALSE,NA,NA
"25","#Internacional La gobernación del estado brasileño de #Amazonas informó que debido al virus de #H1N1, se declaró em… https://t.co/fJhOyRiwY7",FALSE,1,NA,2019-03-08 18:23:21,TRUE,NA,"1104085209522282502",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","24_morelos",1,FALSE,FALSE,NA,NA
"26","<U+0001F6A8> #PorSiTeLoPerdiste
Brasil declara emergencia por nuevo brote de influenza <U+0001F633><U+0001F628><U+0001F3E5><U+27A1>https://t.co/c3BxNiLoxu https://t.co/eJEXDuTGiR",FALSE,0,NA,2019-03-08 18:20:00,FALSE,NA,"1104084365535920128",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Acustiknoticias",0,FALSE,FALSE,NA,NA
"27","2° LUGAR A NIVEL NACIONAL <U+0001F927><U+0001F637> Incrementa a 64 cifra de muertos por #influenza en Hidalgo.

#ENTÉRATE <U+25B6><U+FE0F><U+25B6><U+FE0F>… https://t.co/w7GY6JFLAo",FALSE,0,NA,2019-03-08 18:19:48,TRUE,NA,"1104084318064906240",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","amdigitalhgo",0,FALSE,FALSE,NA,NA
"28","Llama @SSM_Morelos a no bajar la guardia contra la influenza.
Ante la presencia de síntomas recomienda acudir a la… https://t.co/upSjGlJgrm",FALSE,1,NA,2019-03-08 18:19:22,TRUE,NA,"1104084206957801473",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","GobiernoMorelos",0,FALSE,FALSE,NA,NA
"29","@d3stinysembrace è l’influenza del culone di sora",FALSE,1,"d3stinysembrace",2019-03-08 18:18:42,FALSE,"1104083372861726720","1104084038095126529","1078307533931118593","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lesh3n",0,FALSE,FALSE,NA,NA
"30","Aún no termina la temporada invernal, Salud llama a no bajar la guardia contra la Influenza https://t.co/VnV5MSV0VX",FALSE,0,NA,2019-03-08 18:17:55,FALSE,NA,"1104083840849625088",NA,"<a href=""http://www.zonacentronoticias.com/"" rel=""nofollow"">website zona centro</a>","ZonaCNoticias",1,FALSE,FALSE,NA,NA
"34","Influenza",FALSE,0,NA,2019-03-08 18:16:34,FALSE,NA,"1104083504374079489",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ss_niigata",0,FALSE,FALSE,NA,NA
"36","L’influenza dei consumatori è la carta vincente nella scelta dell’hotel. Tanto nel leisure quanto nel business trav… https://t.co/xihwxd4APn",FALSE,0,NA,2019-03-08 18:15:12,TRUE,NA,"1104083158914527234",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","MediaHotelRadio",0,FALSE,FALSE,NA,NA
"37","#Tamiflu (oseltamivir) is the most common ""treatment"" for #influenza, and a 2015 meta-analysis  found a 21% shorter… https://t.co/I53QBRnyDt",FALSE,0,NA,2019-03-08 18:15:01,TRUE,NA,"1104083113003618305",NA,"<a href=""https://www.semrush.com/"" rel=""nofollow"">SEMrush Social Media Tool</a>","EBmedicine",1,FALSE,FALSE,NA,NA
"38","Llevo toda la semana evitando ponerme la vacuna de influenza, but also evitando pensar que a mí compa de equipo le dió influenza.",FALSE,0,NA,2019-03-08 18:14:52,FALSE,NA,"1104083074659336192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","becauseimrebeca",0,FALSE,FALSE,NA,NA
"39","@luci69dc Ah le merde sesquipedali. Non li reggo. Potessi gli sputerei in faccia oggi che ho l'influenza",FALSE,0,"luci69dc",2019-03-08 18:14:40,FALSE,"1104082358922301440","1104083024038248448","508816367","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Beatrix_aka_BM",0,FALSE,FALSE,NA,NA
"40","Today's midnight snack selection passionately features questionable vegetable chili with a side of delectable influenza!",FALSE,0,NA,2019-03-08 18:14:23,FALSE,NA,"1104082952441548801",NA,"<a href=""https://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>","evkdailymenu",0,FALSE,FALSE,NA,NA
"43","Type A Influenza SUCKS!
that is all.....",FALSE,0,NA,2019-03-08 18:07:48,FALSE,NA,"1104081297016643584",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","NancyLamWraps",0,FALSE,FALSE,NA,NA
"44","A pill to banish influenza in the works as scientists invent drug mimicking the immune system… https://t.co/08tTt0LRRO",FALSE,0,NA,2019-03-08 18:07:35,TRUE,NA,"1104081240540483584",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","wilsonjmashaka",0,FALSE,FALSE,NA,NA
"48","#leredita influenza....che due brocchi...",FALSE,2,NA,2019-03-08 18:06:59,FALSE,NA,"1104081091449839618",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","minovr69",0,FALSE,FALSE,NA,NA
"55","Influencer? Nah man influenza. I’m sick widdit https://t.co/mH38PHpkoM",FALSE,3,NA,2019-03-08 18:04:01,FALSE,NA,"1104080344909860866",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dallas_Penn",1,FALSE,FALSE,NA,NA
"62","This #InternationalWomensDay we remember Hazel Layden, a 14 year old student from @dundascentral who passed away in… https://t.co/6DdEyUbI9Z",FALSE,2,NA,2019-03-08 18:02:08,TRUE,NA,"1104079871305748482",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DundasMuseum",1,FALSE,FALSE,NA,NA
"63","More Severe Strain of Influenza Virus Causing More Illnesses, CDC Says https://t.co/NJKWHhfdm5 https://t.co/r5SiQWLOXE",FALSE,1,NA,2019-03-08 18:00:01,FALSE,NA,"1104079335672201217",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","APIC",2,FALSE,FALSE,NA,NA
"65","DÍA INTERNACIONAL DE LA MUJER

Dos jóvenes enfermeras recorriendo las calles de Astobamba.
Cumpliendo con su deber:… https://t.co/dNQZkc5ann",FALSE,0,NA,2019-03-08 17:58:52,TRUE,NA,"1104079047955496960",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Wilakoj",0,FALSE,FALSE,NA,NA
"67","@Loki_Lego @brielarson Can’t wait to hear how it is!  I am in bed sick with Influenza, so can’t go til next week.  <U+0001F614>",FALSE,0,"Loki_Lego",2019-03-08 17:56:16,FALSE,"1104071783152525323","1104078393694478336","746078647","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OriconAilin814",0,FALSE,FALSE,NA,NA
"69","One-Hundred Eleven Die from Influenza in Greece This Year | https://t.co/F6qMgMESpp https://t.co/vbhL8XeswF",FALSE,0,NA,2019-03-08 17:55:45,FALSE,NA,"1104078263716995072",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Gabenewsinfo",0,FALSE,FALSE,NA,NA
"71","Annie Dodge Wauneka: The first Native American to win the Freedom Medal, she worked to improve the Navajo communiti… https://t.co/ROTP8pjW2C",FALSE,0,"VenablesBell",2019-03-08 17:53:03,TRUE,"1104077581488291840","1104077582775906304","24896845","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VenablesBell",0,FALSE,FALSE,NA,NA
"72","The #CDC flu map for Week 9 - ending March 2 - shows just a couple of states (Vermont and Hawaii) without widesprea… https://t.co/pvgO31TdEt",FALSE,0,NA,2019-03-08 17:52:55,TRUE,NA,"1104077549607534593",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","MMCAP_Online",0,FALSE,FALSE,NA,NA
"73","@asdinepeanut …
Ich erlebe diese Denke jeden Tag, ich habe davon die Influenza bekommen. 

Diese Mensche da draußen… https://t.co/KMLmiQ9a4U",FALSE,0,"RigsbySiv",2019-03-08 17:52:44,TRUE,"1104077041920561155","1104077505609302016","2517255082","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RigsbySiv",0,FALSE,FALSE,NA,NA
"74","Complice l'influenza, ripenso al mio bellissimo matrimonio e...CE L'AVETE AVUTO VOI UN FOTOGRAFO CHE HA CATTURATO L… https://t.co/fAaNnKPiyu",FALSE,10,NA,2019-03-08 17:52:44,TRUE,NA,"1104077505101774853",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ann84ie",0,FALSE,FALSE,NA,NA
"78","Mi sta venendo l'influenza",FALSE,0,NA,2019-03-08 17:51:14,FALSE,NA,"1104077125445931008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","the__Bocs",0,FALSE,FALSE,NA,NA
"81","@DebFraRom1 Scusa, non volevo fare a chi ha la sfiga peggiore. Ma già qui ci rimbalziamo i mini virus sai come mi g… https://t.co/zVVhlicufg",FALSE,1,"DebFraRom1",2019-03-08 17:47:41,TRUE,"1104075094085828609","1104076234068242432","904405597474447360","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Frannina",0,FALSE,FALSE,NA,NA
"83","@koeforoi in questo caso direi anche l’INFLUENZA DI TERU",FALSE,0,"koeforoi",2019-03-08 17:46:54,FALSE,"1104074422233808897","1104076036290084864","15629578","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lesh3n",0,FALSE,FALSE,NA,NA
"84","two days ago i dreamt i was stuck on a winter and snow, then i woke up sneezing and now i caught influenza and severe coughs <U+0001F614>",FALSE,1,NA,2019-03-08 17:46:38,FALSE,NA,"1104075970586136576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","3alyajayy",0,FALSE,FALSE,NA,NA
"85","* Flu Deaths * The flu continues to be a scourge in Connecticut, with several more influenza-related deaths reporte… https://t.co/uztbu5Z9eW",FALSE,0,NA,2019-03-08 17:45:15,TRUE,NA,"1104075621888679937",NA,"<a href=""http://www.dailyvoice.com"" rel=""nofollow"">Social Media Posting Toolkit</a>","DVGoldCoast",0,FALSE,FALSE,NA,NA
"86","* Flu Deaths * The flu continues to be a scourge in Connecticut, with several more influenza-related deaths reporte… https://t.co/gm6YgjnEDD",FALSE,0,NA,2019-03-08 17:45:15,TRUE,NA,"1104075620244512769",NA,"<a href=""http://www.dailyvoice.com"" rel=""nofollow"">SPTK: DVBridgeport</a>","DVBridgeport",0,FALSE,FALSE,NA,NA
"87","* Flu Deaths * The flu continues to be a scourge in Connecticut, with several more influenza-related deaths reporte… https://t.co/m5XN20DF9P",FALSE,0,NA,2019-03-08 17:45:14,TRUE,NA,"1104075617509785600",NA,"<a href=""http://www.dailyvoice.com"" rel=""nofollow"">SPTK: DVFairfield_N</a>","DVFairfield_N",0,FALSE,FALSE,NA,NA
"88","Are people in your office getting sick? 

It's probably because of all the sick people in your office. 

We talk co… https://t.co/iRk9vvEcWR",FALSE,2,NA,2019-03-08 17:45:12,TRUE,NA,"1104075610765303809",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","NerdettePodcast",1,FALSE,FALSE,NA,NA
"89","Yeah, nice try, oh Influenza.",FALSE,0,NA,2019-03-08 17:44:22,FALSE,NA,"1104075398445293568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rekza_Perdana",0,FALSE,FALSE,NA,NA
"91","Well, on top of a (still not identified) autoimmune disease, bronchitis a month ago, she’s now been diagnosed with… https://t.co/OTfrzTIvU6",FALSE,5,NA,2019-03-08 17:42:33,TRUE,NA,"1104074941224415232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","oilfieldtraitor",0,FALSE,FALSE,NA,NA
"92","64 influenza-associated pediatric deaths confirmed during the 2018-2019 flu season

https://t.co/Itr1vvoA8h… https://t.co/Fx3FRuHXDA",FALSE,1,NA,2019-03-08 17:41:34,TRUE,NA,"1104074692485357576",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","donaldhackett",2,FALSE,FALSE,NA,NA
"94","Twitter influenza https://t.co/33mGrVqUvc",FALSE,0,NA,2019-03-08 17:40:59,FALSE,NA,"1104074545781182466",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bolajuade",0,FALSE,FALSE,NA,NA
"96","Un classico venire dal medico per prendersi l’influenza ..
Vi terrò aggiornati",FALSE,0,NA,2019-03-08 17:39:36,FALSE,NA,"1104074198102740992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","galactic00s",0,FALSE,FALSE,NA,NA
"100","Terrific discussion of the impact of obesity on influenza viral host-pathogen interactions with Dr Stacey Schultz-C… https://t.co/Ht8y3M73D8",FALSE,1,NA,2019-03-08 17:38:12,TRUE,NA,"1104073845022040065",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PIDSociety",0,FALSE,FALSE,NA,NA
"104","L'influenza è venuta a farmi visita<U+0001F61E> https://t.co/b2kVmMimg6",FALSE,0,NA,2019-03-08 17:37:52,FALSE,NA,"1104073762641772544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cr_emina",0,FALSE,FALSE,NA,NA
"108","@thisisrory Yeah fam. Like @DavidVujanic says “I’m an influenza” <U+0001F937><U+0001F3FE><U+200D><U+2642><U+FE0F><U+0001F922>",FALSE,0,"thisisrory",2019-03-08 17:34:08,FALSE,"1104063096799354880","1104072824581431296","20068522","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DayoDaps",0,FALSE,FALSE,NA,NA
"109","Iv got a ken who just had surgery and on bed rest for the next week, a horse who has a temp of 104.3 and on stall r… https://t.co/NDWVNCRaJf",FALSE,0,NA,2019-03-08 17:33:55,TRUE,NA,"1104072767459201030",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","reileymattson",0,FALSE,FALSE,NA,NA
"110","Essere donne fotografe in un mondo di uomini

FOTOGALLERIA Abbiamo chiesto a 22 fotografe di National Geographic di… https://t.co/P3CgVLBdq2",FALSE,0,NA,2019-03-08 17:33:48,TRUE,NA,"1104072741483937793",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","WorkinProgres01",0,FALSE,FALSE,NA,NA
"111","#cursoSPSP O curso tem objetivo de atualizar pediatras e neonatologistas sobre os vírus respiratórios mais comum na… https://t.co/T8vFNxB6Hl",FALSE,0,NA,2019-03-08 17:33:45,TRUE,NA,"1104072726669611009",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","SociedadeSPSP",0,FALSE,FALSE,NA,NA
"113","Oh yay. The entire household and all children have been exposed to Strep AND Influenza, both confirmed by swabs.

C… https://t.co/hv6B7tFm2z",FALSE,1,NA,2019-03-08 17:32:48,TRUE,NA,"1104072487971762176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Adrienn84675264",0,FALSE,FALSE,NA,NA
"114","@CottarelliCPI Che quello che fa il governo non influenza lo Spread, ma lo influenza solo quello che fa la BCE !!!",FALSE,3,"CottarelliCPI",2019-03-08 17:32:27,FALSE,"1104066750138773506","1104072401233633282","940499085886480384","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","marcopiumi",0,FALSE,FALSE,NA,NA
"116","https://t.co/KqXhnKCKG1  #plague #pandemic #influenza #Ebola #measles #Funding #History",FALSE,0,NA,2019-03-08 17:31:19,FALSE,NA,"1104072113596624898",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","fabricdragon",0,FALSE,FALSE,NA,NA
"117","https://t.co/yjaVWrrtWN  #plague #influenza #Ebola #pandemic #History",FALSE,0,NA,2019-03-08 17:30:22,FALSE,NA,"1104071875792121856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","fabricdragon",0,FALSE,FALSE,NA,NA
"118","Researchers report they’ve developed an experimental oral medicine that protects mice from a wide range of influenz… https://t.co/aWsTt0vGRr",FALSE,0,NA,2019-03-08 17:30:10,TRUE,NA,"1104071826685288448",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","BioMall_in",0,FALSE,FALSE,NA,NA
"119","#Flu season isn’t over yet! Our latest #biomerieuxconnection article summarizes the @CDCgov Week 8 Influenza Survei… https://t.co/7hp8GRqaPP",FALSE,1,NA,2019-03-08 17:30:06,TRUE,NA,"1104071807282352129",NA,"<a href=""http://www.salesforce.com"" rel=""nofollow"">Salesforce - Social Studio</a>","biomerieux_inc",1,FALSE,FALSE,NA,NA
"120","@RigsbySiv Ginge es um schwarze Pocken, Malaria, Diphtherie oder die Influenza wäre ich sicher auch der Meinung, da… https://t.co/tntboVGA97",FALSE,2,"asdinepeanut",2019-03-08 17:29:31,TRUE,"1104070212540923904","1104071660104310785","732901762793869313","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","asdinepeanut",0,FALSE,FALSE,NA,NA
"122","@only_everything when Fiona had the flu did she take tamiflu? Harper has influenza A, she’s miserable, I gave her 1… https://t.co/4OwagHaILO",FALSE,0,"only_everything",2019-03-08 17:27:56,TRUE,NA,"1104071261360017408","330502631","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","loveforlattes",0,FALSE,FALSE,NA,NA
"124","Nuove armi contro l' #influenza sono 'sosia' degli anticorpi
Positivi i primi test su topi e cellule umane.… https://t.co/JbWTEP03c1",FALSE,0,NA,2019-03-08 17:25:42,TRUE,NA,"1104070703396126720",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","AnsaScienza",0,FALSE,FALSE,NA,NA
"129","A pill to banish influenza in the works as scientists invent drug mimicking the immune system… https://t.co/4UGNePWH9S",FALSE,0,NA,2019-03-08 17:23:43,TRUE,NA,"1104070203011411970",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Health_in_hand",0,FALSE,FALSE,NA,NA
"130","FVS confirma 69 casos de Influenza A H1N1 - TeféNews https://t.co/tfZuSlb3XD",FALSE,0,NA,2019-03-08 17:23:34,FALSE,NA,"1104070164591636481",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Tefenews",0,FALSE,FALSE,NA,NA
"134","@RigsbySiv Ich meine dass die Influenza wesentlich ansteckenden und der Verlauf oft sehr dramatisch, aber es gibt k… https://t.co/kfYe6GDUKw",FALSE,1,"RigsbySiv",2019-03-08 17:20:57,TRUE,"1104067673439244289","1104069507599994880","2517255082","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","asdinepeanut",0,FALSE,FALSE,NA,NA
"140","@Ugaman01 Ingia B-club  influenza",FALSE,3,"Ugaman01",2019-03-08 17:17:32,FALSE,"1104068230224797696","1104068648166215682","232461939","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mercybringel",0,FALSE,FALSE,NA,NA
"141","#bioinformatics - The use of ambient humidity conditions to improve influenza forecast - Medworm
https://t.co/lBeYdVNudg",FALSE,1,NA,2019-03-08 17:17:17,FALSE,NA,"1104068582726545409",NA,"<a href=""http://ludicmedia.de"" rel=""nofollow"">JustDoHealthcare</a>","doITnow91",1,FALSE,FALSE,NA,NA
"143","@wambohuhu Wakaka daridlu disrespect gw ma influenza satu ini",FALSE,0,"wambohuhu",2019-03-08 17:16:55,FALSE,"1103947181981982721","1104068491571687424","43292372","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aprllrcstr",0,FALSE,FALSE,NA,NA
"144","@ShadowWarriorPM @HeidiM_67 @themanfronUNCLE @CaryLoughman @JenDinnj A womans' eggs are flushed out of her system j… https://t.co/VOXAogMoKI",FALSE,1,"ShadowWarriorPM",2019-03-08 17:16:37,TRUE,"1104032075223625729","1104068414631337984","992026981440028672","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","stevebwa",0,FALSE,FALSE,NA,NA
"146","@BBCJohnBeattie ? Flu jab? Likely Influenza A H1 N1 if not... predominant strain this year and fortunately flu vac covers it.",FALSE,1,"BBCJohnBeattie",2019-03-08 17:15:23,FALSE,"1104056759134679042","1104068104672473091","238091231","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SportsDocSkye",0,FALSE,FALSE,NA,NA
"147","Day four of the triplets being sick with Type A influenza.  Lord give us the strength to persevere!  #flu… https://t.co/smh32JrXTS",FALSE,0,NA,2019-03-08 17:15:08,TRUE,NA,"1104068043410493440",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ayplight",0,FALSE,FALSE,NA,NA
"148","#Archidona | Niños de la Institución Educativa Pituyacu, en la parroquia San Pablo se Ushpayacu, fueron vacunados p… https://t.co/BcogcTtPUx",FALSE,0,NA,2019-03-08 17:14:46,TRUE,NA,"1104067948161970181",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Salud_CZ2",1,FALSE,FALSE,NA,NA
"149","@Deekachy_md @aproko_doctor @thepamilerin @Blecyn1 @DrKelOkoro @WHO @WHONigeria @Mrtybaba @ObongRoviel You jump rot… https://t.co/WRpMcvUfoU",FALSE,0,"Deekachy_md",2019-03-08 17:14:41,TRUE,"1104055288758439937","1104067930227200002","826106698842701824","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SochyUzoma",0,FALSE,FALSE,NA,NA
"150","Today's salad section heartily features deep-fried vegetable chili with a side of scrumptious influenza!",FALSE,0,NA,2019-03-08 17:14:28,FALSE,NA,"1104067875588001792",NA,"<a href=""https://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>","evkdailymenu",0,FALSE,FALSE,NA,NA
"156","@tubirfess influencer apa influenza itu",FALSE,0,"tubirfess",2019-03-08 17:10:32,FALSE,"1104064387063590912","1104066885983719424","865777701671415808","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yourfuturama",0,FALSE,FALSE,NA,NA
"157","Equine Influenza Detected in Tennessee horses https://t.co/lQplXMyukT",FALSE,0,NA,2019-03-08 17:10:17,FALSE,NA,"1104066821521575936",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","HeraldChronicle",0,FALSE,FALSE,NA,NA
